url, QDM, FHIR
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.102.11.1066, vGROUPED, v20220203
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.102.11.1067, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1194, vGROUPED, v20220927
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1193, vGROUPED, v20220927
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.102.12.1017, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.110.11.1158, vGROUPED, v20240206
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.110.11.1159, vGROUPED, v20230216
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1006, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1069, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1332, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1401, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1023, v20190315, v20190315
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1064, vGROUPED, v20190315
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1775, vGROUPED, v20190315
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1005, v20200306, v20200306
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1068, vGROUPED, v20250208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1067, vGROUPED, v20240202
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.12.1018, v20210224, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.11.1032, vGROUPED, v20240206
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.11.1031, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.12.1012, v20200310, v20200310
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.11.1023, vGROUPED, v20230209
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.11.1022, vGROUPED, v20240206
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.12.1080, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.11.1080, vGROUPED, v20250114
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.12.1011, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.11.1019, vGROUPED, v20230211
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.12.1007, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.11.1012, vGROUPED, v20230228
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.110.12.1051, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.110.11.1128, vGROUPED, v20220215
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.12.1008, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.11.1013, vGROUPED, v20220215
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.12.1017, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.11.1030, vGROUPED, v20240207
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.11.1028, vGROUPED, v20240207
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.111.11.1033, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.198.12.1034, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.198.11.1055, vGROUPED, v20220215
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.12.1143, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.11.1143, vGROUPED, v20220125
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.102.12.1022, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.102.11.1058, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.102.11.1059, vGROUPED, v20230215
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.118.12.1035, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.118.11.1042, vGROUPED, v20190315
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.195.12.1003, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.195.11.1004, vGROUPED, v20230211
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.12.1523, v20220213, v20220213
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.11.1532, vGROUPED, v20250114
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.12.1205, v20210224, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1211, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1210, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.67.1.101.1.128, v20240214, v20240214
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.67.1.101.1.45, vGROUPED, v20220219
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.67.1.101.1.44, vGROUPED, v20250208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.12.1522, v20220212, v20220212
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.11.1531, vGROUPED, v20250114
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.12.1206, v20210224, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1213, vGROUPED, v20250110
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1212, vGROUPED, v20240206
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.12.1207, v20210224, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1215, vGROUPED, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1214, vGROUPED, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.12.1208, v20210224, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1217, vGROUPED, v20250409
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1216, vGROUPED, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.12.1209, v20210224, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1219, vGROUPED, v20250109
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1218, vGROUPED, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.12.1210, v20210224, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1221, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1220, vGROUPED, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1043, v20240120, v20240120
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1250, vGROUPED, v20250114
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1049, v20240123, v20240123
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1251, vGROUPED, v20240123
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1050, v20240123, v20240123
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1254, vGROUPED, v20240123
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1051, v20210909, v20210909
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.11.1167, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1053, v20240117, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.11.1078, vGROUPED, v20220129
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1054, v20240120, v20240120
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1249, vGROUPED, v20240120
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1055, v20240123, v20240123
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1252, vGROUPED, v20240123
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1057, v20210909, v20210909
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.11.1256, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1058, v20240123, v20240123
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1253, vGROUPED, v20250114
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1059, v20240123, v20240123
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1257, vGROUPED, v20240123
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1060, v20240117, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.11.1129, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.12.1480, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.11.1481, vGROUPED, v20240123
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1062, v20240123, v20240123
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1256, vGROUPED, v20250114
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1063, v20240123, v20240123
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1255, vGROUPED, v20250114
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1247, v20240110, v20240110
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.11.1255, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1248, v20240110, v20240110
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.11.1109, vGROUPED, v20240110
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.12.1481, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.196.11.1482, vGROUPED, v20250114
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1065, v20210910, v20210910
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1066, vGROUPED, v20240124
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1067, v20210910, v20210910
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1068, vGROUPED, v20210910
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1026, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1072, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1071, vGROUPED, v20170826
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1010, v20200306, v20200306
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1078, vGROUPED, v20250130
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1079, vGROUPED, v20250131
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.1444.5.215, v20250201, v20250201
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.1444.3.111, vGROUPED, v20201028
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.1444.3.241, vGROUPED, v20250131
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1027, v20240131, v20240131
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1081, vGROUPED, v20250131
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1080, vGROUPED, v20240130
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.1444.3.233, vGROUPED, v20240131
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1028, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1073, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.67.1.101.1.263, v20220219, v20220219
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1080.5, v20220219, v20220219
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1080.6, vGROUPED, v20250208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1080.7, vGROUPED, v20220219
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.113883.3.67.1.101.3.2444, v20210219, v20210219
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1060, vGROUPED, v20240210
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1062, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.67.1.101.1.254, v20220219, v20220219
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.67.1.101.1.257, vGROUPED, v20230318
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.67.1.101.1.256, vGROUPED, v20220219
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.67.1.101.1.246, v20240214, v20240214
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.67.1.101.1.249, vGROUPED, v20230318
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.67.1.101.1.248, vGROUPED, v20220219
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.12.1104, v20240214, v20240214
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1162, vGROUPED, v20220219
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1163, vGROUPED, v20250208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.12.1152, v20240210, v20240210
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1178, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.105.11.1180, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.104.12.1011, v20240106, v20240106
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.104.11.1029, vGROUPED, v20240207
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.104.11.1031, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.353, v20200307, v20200307
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.590, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.589, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.109.12.1029, v20240112, v20240112
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.109.11.1060, vGROUPED, v20190315
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1002, v20200307, v20200307
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1036, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1037, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.109.12.1012, v20190315, v20190315
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.109.11.1052, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.109.11.1024, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.109.11.1025, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.109.11.1067, vGROUPED, v20190315
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.109.12.1013, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.109.11.1028, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.109.11.1027, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.109.11.1026, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.109.12.1014, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.109.11.1029, vGROUPED, v20170826
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1018, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1058, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1780, vGROUPED, v20210219
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1187, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1251, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1779, vGROUPED, v20210219
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1491, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1918, vGROUPED, v20230210
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.2.1912, vGROUPED, v20230210
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1920, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1918, vGROUPED, v20240206
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1497, vGROUPED, v20240206
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.192, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.2466, vGROUPED, v20220217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1108.125, v20240125, v20240125
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1108.124, vGROUPED, v20240125
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1581, v20200307, v20200307
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1508, vGROUPED, v20250129
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1510, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1509, vGROUPED, v20220218
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.805, vGROUPED, v20220218
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1515, v20250205, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1512, vGROUPED, v20250125
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1511, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.274, vGROUPED, v20250125
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1518, v20190313, v20190313
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.810, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1516, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1583, v20200307, v20200307
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.823, vGROUPED, v20220218
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1580, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1475, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.514, v20190313, v20190313
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.2395, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.512, vGROUPED, v20190313
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.513, vGROUPED, v20200307
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1578, v20200307, v20200307
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1537, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1482, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.2462, vGROUPED, v20250201
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.1577, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1476, vGROUPED, v20250206
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.263, v20240206, v20240206
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.259, vGROUPED, v20250201
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.261, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1582, v20200307, v20200307
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.791, vGROUPED, v20250325
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1916, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1915, vGROUPED, v20230216
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1538, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1914, vGROUPED, v20200307
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1567, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.469, vGROUPED, v20230216
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1570, v20200307, v20200307
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.537, vGROUPED, v20230216
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1569, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.467, vGROUPED, v20240125
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1566, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.470, vGROUPED, v20240202
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1571, v20200307, v20200307
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.538, vGROUPED, v20230216
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1568, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.468, vGROUPED, v20240125
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1108.101, v20240208, v20240208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.4015, vGROUPED, v20220209
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.44, v20240208, v20240208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.39, vGROUPED, v20230217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.71, vGROUPED, v20230217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.21, v20240208, v20240208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.19, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.20, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.46, v20240208, v20240208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.41, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.70, vGROUPED, v20210220
